,recipe_id,original_frames,dropped_frames
3793,dish_1558376984,32,4
3794,dish_1558641164,12,3
3795,dish_1563480608,36,9
3796,dish_1565638599,33,9
3797,dish_1561575327,28,5
3798,dish_1565884766,30,10
3799,dish_1560356566,28,5
3800,dish_1567628069,28,15
3801,dish_1561576212,34,2
3802,dish_1565798531,29,6
3803,dish_1567785778,20,4
3804,dish_1550777418,116,26
3805,dish_1563567663,32,10
3806,dish_1561575170,28,3
3807,dish_1551375189,126,59
3808,dish_1564086748,31,10
3809,dish_1551313872,115,58
3810,dish_1551374021,115,39
3811,dish_1562617416,28,7
3812,dish_1566501473,32,16
3813,dish_1565896701,32,7
3814,dish_1565797699,37,11
3815,dish_1550706325,114,38
3816,dish_1558723414,12,1
3817,dish_1563563240,28,6
3818,dish_1558463690,33,9
3819,dish_1550874872,123,29
3820,dish_1561147997,21,5
3821,dish_1562008813,31,5
3822,dish_1551493773,115,21
3823,dish_1558639949,18,8
3824,dish_1568665012,29,2
3825,dish_1551492732,116,42
3826,dish_1561405912,28,5
3827,dish_1559934477,28,8
3828,dish_1559675268,28,0
3829,dish_1558114569,34,17
3830,dish_1566413321,37,19
3831,dish_1568145136,39,8
3832,dish_1562097624,28,7
3833,dish_1568061097,32,20
3834,dish_1551136396,116,57
3835,dish_1551491326,128,19
3836,dish_1568318361,35,16
3837,dish_1550796731,118,51
3838,dish_1561062320,24,6
3839,dish_1566242195,36,7
3840,dish_1560367698,28,5
3841,dish_1562704616,29,8
3842,dish_1558724912,12,0
3843,dish_1564169254,31,7
3844,dish_1558463429,36,22
3845,dish_1559841908,30,12
3846,dish_1562169729,29,5
3847,dish_1561654326,28,4
3848,dish_1558721345,12,2
3849,dish_1574711589,29,13
3850,dish_1563568118,28,15
3851,dish_1565725047,35,11
3852,dish_1566590946,30,20
3853,dish_1559585533,32,1
3854,dish_1562613974,32,8
3855,dish_1561062286,24,7
3856,dish_1560526530,24,4
3857,dish_1550876055,115,15
3858,dish_1572035271,29,23
3859,dish_1551486277,116,40
3860,dish_1561580370,28,12
3861,dish_1560444570,28,3
3862,dish_1563566965,29,11
3863,dish_1558633221,18,4
3864,dish_1563393403,28,6
3865,dish_1565727821,29,3
3866,dish_1566849269,32,8
3867,dish_1551225836,114,32
3868,dish_1558114145,28,17
3869,dish_1562960437,31,3
3870,dish_1566329049,32,4
3871,dish_1562094621,30,7
3872,dish_1551395580,113,30
3873,dish_1561579845,28,1
3874,dish_1551235983,131,40
3875,dish_1565898331,33,1
3876,dish_1550705288,116,23
3877,dish_1566835701,35,16
3878,dish_1559678457,27,4
3879,dish_1557863056,109,98
3880,dish_1562099157,30,4
3881,dish_1550876416,114,59
3882,dish_1573762622,29,13
3883,dish_1560798744,36,8
3884,dish_1550793192,118,41
3885,dish_1551389458,115,40
3886,dish_1559850338,28,9
3887,dish_1550791942,115,29
3888,dish_1562010418,31,3
3889,dish_1561665747,28,5
3890,dish_1562700496,28,13
3891,dish_1557862696,104,76
3892,dish_1559593722,28,3
3893,dish_1558115047,33,1
3894,dish_1567106668,30,10
3895,dish_1562170207,28,10
3896,dish_1551314095,116,56
3897,dish_1560203400,28,1
3898,dish_1551379252,112,28
3899,dish_1567022147,35,12
3900,dish_1550778058,116,20
3901,dish_1562776428,28,8
3902,dish_1568233403,36,10
3903,dish_1558637896,18,1
3904,dish_1567628099,29,15
3905,dish_1560802764,29,10
3906,dish_1550770265,114,32
3907,dish_1550712729,118,39
3908,dish_1550770616,116,35
3909,dish_1558718649,12,6
3910,dish_1559242568,25,7
3911,dish_1562875273,34,3
3912,dish_1551377521,114,36
3913,dish_1551233210,115,28
3914,dish_1558113154,32,20
3915,dish_1551566421,115,53
3916,dish_1551136264,116,90
3917,dish_1563996596,28,4
3918,dish_1566316726,30,0
3919,dish_1551138180,116,28
3920,dish_1559319826,18,6
3921,dish_1558629644,18,4
3922,dish_1563216689,35,7
3923,dish_1558376801,32,18
3924,dish_1558458847,28,26
3925,dish_1563897395,31,7
3926,dish_1551563723,114,39
3927,dish_1566332085,36,13
3928,dish_1572035359,28,18
3929,dish_1550861324,116,33
3930,dish_1567110519,32,11
3931,dish_1559849412,30,6
3932,dish_1551136610,116,42
3933,dish_1551492534,115,76
3934,dish_1550770222,115,19
3935,dish_1562785328,28,12
3936,dish_1550785915,115,36
3937,dish_1559845767,30,13
3938,dish_1558640917,12,3
3939,dish_1565117934,29,18
3940,dish_1563468327,29,8
3941,dish_1573579406,28,10
3942,dish_1558636582,18,4
3943,dish_1568405214,31,4
3944,dish_1551377674,115,26
3945,dish_1550797791,123,29
3946,dish_1562686577,31,13
3947,dish_1560961059,28,4
3948,dish_1564169644,35,4
3949,dish_1558722398,12,2
3950,dish_1562086595,28,7
3951,dish_1560543505,25,8
3952,dish_1551124407,114,31
3953,dish_1563897047,33,31
3954,dish_1560802149,25,5
3955,dish_1550705724,114,8
3956,dish_1562605384,28,6
3957,dish_1562691383,28,6
3958,dish_1551235868,115,43
3959,dish_1558030971,34,2
3960,dish_1558463113,32,0
3961,dish_1558725085,12,0
3962,dish_1561753432,24,3
3963,dish_1562958629,28,9
3964,dish_1551374946,115,51
3965,dish_1565728562,32,11
3966,dish_1566414754,32,10
3967,dish_1551378397,115,39
3968,dish_1562008842,29,6
3969,dish_1558630176,18,3
3970,dish_1574359130,29,14
3971,dish_1559244598,25,1
3972,dish_1564171935,29,1
3973,dish_1566246541,40,3
3974,dish_1550772960,114,35
3975,dish_1550775126,116,35
3976,dish_1560441511,28,2
3977,dish_1565799617,22,0
3978,dish_1558639045,18,6
3979,dish_1558640781,18,2
3980,dish_1551377737,114,34
3981,dish_1558641954,12,3
3982,dish_1551493311,116,27
3983,dish_1550711094,122,30
3984,dish_1551137431,119,45
3985,dish_1565207865,35,13
3986,dish_1560799647,33,7
3987,dish_1551222036,115,58
3988,dish_1558380058,28,20
3989,dish_1556575499,136,14
3990,dish_1550705445,116,35
3991,dish_1572279989,29,28
3992,dish_1565898432,30,5
3993,dish_1550707638,116,47
3994,dish_1551390382,116,15
3995,dish_1563478751,32,14
3996,dish_1562086067,31,3
3997,dish_1558636868,18,0
3998,dish_1562702379,28,7
3999,dish_1561492687,28,3
4000,dish_1551391795,115,41
4001,dish_1559843052,28,14
4002,dish_1561049409,29,2
4003,dish_1563552016,32,15
4004,dish_1563208094,29,5
4005,dish_1558723015,12,4
4006,dish_1563824406,34,8
4007,dish_1551226840,114,29
4008,dish_1572379407,28,25
4009,dish_1563466280,29,14
4010,dish_1551565653,115,36
4011,dish_1564170141,32,9
4012,dish_1558113255,32,23
4013,dish_1551323309,116,28
4014,dish_1562686664,32,8
4015,dish_1559235771,27,3
4016,dish_1558636028,18,1
4017,dish_1563909507,35,13
4018,dish_1551564947,116,41
4019,dish_1563220987,34,2
4020,dish_1562613403,28,6
4021,dish_1558637351,18,7
4022,dish_1567108037,33,14
4023,dish_1558720427,12,5
4024,dish_1568316085,34,13
4025,dish_1568132484,38,13
4026,dish_1568132521,40,5
4027,dish_1571931482,28,9
4028,dish_1550873044,125,49
4029,dish_1563395374,31,9
4030,dish_1551564221,115,64
4031,dish_1551392590,115,54
4032,dish_1562945131,32,7
4033,dish_1573073600,29,26
4034,dish_1573072381,28,13
4035,dish_1558116201,35,22
4036,dish_1559678146,27,2
4037,dish_1550713566,115,16
4038,dish_1560802562,24,11
4039,dish_1563218987,31,6
4040,dish_1562963648,28,3
4041,dish_1558372525,36,24
4042,dish_1561753238,31,8
4043,dish_1550770447,117,39
4044,dish_1558639876,18,2
4045,dish_1565638365,34,10
4046,dish_1561062586,151,17
4047,dish_1561575033,28,3
4048,dish_1564170071,31,11
4049,dish_1560798854,39,7
4050,dish_1563996485,28,1
4051,dish_1566328894,30,4
4052,dish_1561579706,28,2
4053,dish_1561749016,28,5
4054,dish_1559845399,28,11
4055,dish_1561578188,31,4
4056,dish_1565811529,26,6
4057,dish_1566416455,30,14
4058,dish_1562168427,28,7
4059,dish_1550862840,116,57
4060,dish_1560443537,28,2
4061,dish_1562691705,29,8
4062,dish_1563822546,32,7
4063,dish_1551566547,116,38
4064,dish_1551237231,115,57
4065,dish_1551566236,116,35
4066,dish_1566501153,32,14
4067,dish_1562691645,28,7
4068,dish_1551316878,116,30
4069,dish_1561739954,31,13
4070,dish_1551381050,115,47
4071,dish_1561574815,28,4
4072,dish_1550706096,115,31
4073,dish_1560787754,24,3
4074,dish_1551317350,124,40
4075,dish_1565379868,31,7
4076,dish_1558030435,33,11
4077,dish_1550712681,114,20
4078,dish_1566587958,32,16
4079,dish_1551228630,116,48
4080,dish_1560799558,26,13
4081,dish_1564170836,30,2
4082,dish_1560887480,24,5
4083,dish_1558723671,12,3
4084,dish_1559843715,27,13
4085,dish_1563820775,34,4
4086,dish_1550775472,121,37
4087,dish_1558546918,33,1
4088,dish_1562010130,31,5
4089,dish_1568666032,30,8
4090,dish_1562775047,28,13
4091,dish_1551394927,116,34
4092,dish_1558636980,18,4
4093,dish_1565118067,36,8
4094,dish_1565204855,33,10
4095,dish_1558630867,18,5
4096,dish_1560454539,28,7
4097,dish_1551379922,116,8
4098,dish_1573243053,32,29
4099,dish_1562860045,28,9
4100,dish_1558721959,12,1
4101,dish_1563389079,33,7
4102,dish_1558545738,32,4
4103,dish_1564169298,29,5
4104,dish_1551492666,115,52
4105,dish_1572021506,28,24
4106,dish_1559844928,28,10
4107,dish_1550875891,136,68
4108,dish_1563567626,29,8
4109,dish_1561576449,31,6
4110,dish_1563305837,31,11
4111,dish_1561393764,31,2
4112,dish_1558632233,18,0
4113,dish_1560369421,28,2
4114,dish_1572032323,28,27
4115,dish_1568649430,28,13
4116,dish_1563898084,32,0
4117,dish_1561997274,26,3
4118,dish_1550795856,119,44
4119,dish_1563553780,34,7
4120,dish_1560441529,28,5
4121,dish_1550771606,123,18
4122,dish_1550875229,116,26
4123,dish_1563378029,39,16
4124,dish_1561575613,30,3
4125,dish_1566835603,32,16
4126,dish_1551494035,114,84
4127,dish_1561741139,30,8
4128,dish_1559675146,28,1
4129,dish_1574728191,28,4
4130,dish_1559844951,28,9
4131,dish_1562010085,28,7
4132,dish_1563823894,29,8
4133,dish_1562096608,28,6
4134,dish_1560889032,26,6
4135,dish_1562963246,31,11
4136,dish_1572031211,28,15
4137,dish_1551563925,118,85
4138,dish_1564073641,36,7
4139,dish_1559243974,25,5
4140,dish_1558115169,36,22
4141,dish_1573579635,30,26
4142,dish_1551488807,125,29
4143,dish_1561654732,27,2
4144,dish_1551375480,118,31
4145,dish_1551224787,122,9
4146,dish_1565799565,32,10
4147,dish_1551233938,114,109
4148,dish_1565195398,32,13
4149,dish_1567019993,31,6
4150,dish_1560798960,29,11
4151,dish_1563898722,33,4
4152,dish_1562602888,28,9
4153,dish_1559841571,35,3
4154,dish_1563464457,30,5
4155,dish_1562959570,32,2
4156,dish_1561407208,28,1
4157,dish_1566488956,30,16
4158,dish_1551567694,114,32
4159,dish_1568060501,35,11
4160,dish_1551235699,116,52
4161,dish_1550705580,116,19
4162,dish_1567801716,32,14
4163,dish_1572464284,29,27
4164,dish_1563378690,40,9
4165,dish_1565808943,37,16
4166,dish_1558641211,12,4
4167,dish_1566402095,28,13
4168,dish_1550860747,116,39
4169,dish_1565031283,34,7
4170,dish_1562860723,28,1
4171,dish_1563305689,32,8
4172,dish_1558641391,12,5
4173,dish_1559593746,28,7
4174,dish_1560369273,31,2
4175,dish_1565812146,29,0
4176,dish_1562085132,28,9
4177,dish_1561577549,32,3
4178,dish_1565638550,29,9
4179,dish_1560369080,28,10
4180,dish_1563305653,30,11
4181,dish_1551307325,116,26
4182,dish_1558468589,35,5
4183,dish_1562168800,30,9
4184,dish_1563565323,34,16
4185,dish_1563305083,34,6
4186,dish_1572464400,28,14
4187,dish_1560270537,30,11
4188,dish_1568405273,36,4
4189,dish_1562611824,28,7
4190,dish_1551566083,114,33
4191,dish_1558722434,12,5
4192,dish_1563464670,36,10
4193,dish_1565984299,31,5
4194,dish_1575998399,30,24
4195,dish_1576258685,30,12
4196,dish_1562687274,28,7
4197,dish_1568060722,28,3
4198,dish_1551317449,123,41
4199,dish_1563811639,34,4
4200,dish_1551137091,115,27
4201,dish_1551304110,117,67
4202,dish_1550875347,121,25
4203,dish_1551233180,115,99
4204,dish_1558629715,18,5
4205,dish_1551493723,120,41
4206,dish_1559700851,44,11
4207,dish_1561492665,28,2
4208,dish_1551305257,121,39
4209,dish_1558373159,32,10
4210,dish_1565808998,39,20
4211,dish_1551232627,120,55
4212,dish_1563811686,31,7
4213,dish_1565036922,33,16
4214,dish_1550873434,119,25
4215,dish_1558379324,30,24
4216,dish_1561666897,31,7
4217,dish_1562172561,29,3
4218,dish_1568401090,32,7
4219,dish_1562960472,34,8
4220,dish_1566931519,34,6
4221,dish_1551397591,115,24
4222,dish_1566416299,32,16
4223,dish_1562184628,31,9
4224,dish_1551125305,126,19
4225,dish_1562956510,30,6
4226,dish_1571932448,31,22
4227,dish_1551375218,113,46
4228,dish_1551378179,115,25
4229,dish_1563305321,31,17
4230,dish_1563389446,30,6
4231,dish_1562008695,28,6
4232,dish_1558639412,18,6
4233,dish_1561749348,76,23
4234,dish_1551565945,115,32
4235,dish_1551139764,115,37
4236,dish_1559320019,18,3
4237,dish_1558721272,12,5
4238,dish_1559751552,25,6
4239,dish_1551236657,121,64
4240,dish_1561393619,28,18
4241,dish_1563909580,28,7
4242,dish_1562605411,28,7
4243,dish_1558635489,18,1
4244,dish_1551492561,113,33
4245,dish_1558028007,33,4
4246,dish_1558630450,18,5
4247,dish_1558628956,18,5
4248,dish_1558721323,12,5
4249,dish_1563551360,34,1
4250,dish_1568319769,36,18
4251,dish_1562603598,30,10
4252,dish_1559238608,24,6
4253,dish_1560367296,28,3
4254,dish_1559838402,30,7
4255,dish_1572548878,32,24
4256,dish_1572552638,28,26
4257,dish_1565194752,31,8
4258,dish_1565811390,30,1
4259,dish_1550708702,115,12
4260,dish_1551381990,115,40
4261,dish_1564159520,32,14
4262,dish_1561576954,28,14
4263,dish_1561392734,29,4
4264,dish_1563910106,37,13
4265,dish_1562099076,29,10
4266,dish_1551234252,117,11
4267,dish_1562876756,35,2
4268,dish_1558378634,32,0
4269,dish_1561662358,28,6
4270,dish_1561405034,28,4
4271,dish_1561580608,32,4
4272,dish_1561996813,27,4
4273,dish_1551397629,116,15
4274,dish_1563222745,31,12
4275,dish_1558642490,12,1
4276,dish_1561665706,28,9
4277,dish_1550777218,115,25
4278,dish_1550874918,114,21
4279,dish_1565123783,34,20
4280,dish_1551392376,117,37
4281,dish_1560874751,25,7
4282,dish_1559244546,25,5
4283,dish_1559838279,28,5
4284,dish_1558639482,18,2
4285,dish_1551378996,115,30
4286,dish_1562615103,30,9
4287,dish_1551562881,126,49
4288,dish_1551237463,121,4
4289,dish_1563996279,29,6
4290,dish_1563391989,33,8
4291,dish_1551389387,114,40
4292,dish_1562963289,28,9
4293,dish_1562007789,28,5
4294,dish_1565023157,35,8
4295,dish_1562611649,28,9
4296,dish_1563221054,33,4
4297,dish_1561748950,28,10
4298,dish_1560270630,28,6
4299,dish_1566413419,29,7
4300,dish_1558637865,18,5
4301,dish_1565637504,35,14
4302,dish_1563811490,29,10
4303,dish_1551492252,113,30
4304,dish_1558639630,18,1
4305,dish_1562099102,28,6
4306,dish_1560356355,28,5
4307,dish_1551378762,116,25
4308,dish_1561405411,28,6
4309,dish_1550860858,115,45
4310,dish_1562611680,28,11
4311,dish_1550713503,116,27
4312,dish_1562691737,28,7
4313,dish_1563303298,29,16
4314,dish_1563302420,28,4
4315,dish_1571934154,29,9
4316,dish_1571944238,28,11
4317,dish_1559925083,28,7
4318,dish_1558122583,34,20
4319,dish_1558375833,31,18
4320,dish_1559667948,28,3
4321,dish_1563389600,35,10
4322,dish_1574280383,30,21
4323,dish_1562688524,31,14
4324,dish_1559845745,28,14
4325,dish_1551564282,113,18
4326,dish_1562949162,29,6
4327,dish_1566844766,34,10
4328,dish_1561666821,28,9
4329,dish_1558375886,41,1
4330,dish_1564082178,29,7
4331,dish_1558723512,12,2
4332,dish_1550791302,116,40
4333,dish_1568048018,29,8
4334,dish_1563913709,31,10
4335,dish_1558380804,28,23
4336,dish_1558639221,18,7
4337,dish_1571944487,28,26
4338,dish_1561574456,30,1
4339,dish_1575478635,28,17
4340,dish_1562099053,30,11
4341,dish_1551322890,115,24
4342,dish_1558380464,28,20
4343,dish_1562774206,31,0
4344,dish_1550876467,118,45
4345,dish_1562787983,28,6
4346,dish_1550795690,122,49
4347,dish_1550775219,113,68
4348,dish_1551565464,113,35
4349,dish_1551399151,115,24
4350,dish_1566849387,27,9
4351,dish_1550706283,116,45
4352,dish_1558461792,36,7
4353,dish_1551139831,116,64
4354,dish_1550773506,116,25
4355,dish_1550861027,119,27
4356,dish_1559589873,28,12
4357,dish_1550712315,117,21
4358,dish_1551226442,114,40
4359,dish_1559933818,28,5
4360,dish_1564073716,30,6
4361,dish_1551306798,119,22
4362,dish_1566413445,33,18
4363,dish_1550796058,128,63
4364,dish_1563563467,29,9
4365,dish_1565711270,33,12
4366,dish_1562874282,34,3
4367,dish_1551226013,116,40
4368,dish_1560368464,28,4
4369,dish_1568144643,36,15
4370,dish_1563395341,33,15
4371,dish_1561578373,28,0
4372,dish_1565035774,33,7
4373,dish_1559590031,28,1
4374,dish_1562603626,29,6
4375,dish_1563393244,28,9
4376,dish_1551390872,115,43
4377,dish_1551139415,116,44
4378,dish_1551228438,115,18
4379,dish_1558461607,34,23
4380,dish_1562603867,28,11
4381,dish_1559062051,18,4
4382,dish_1550795331,123,60
4383,dish_1561393649,28,15
4384,dish_1558550079,33,4
4385,dish_1550862190,114,84
4386,dish_1561753649,29,4
4387,dish_1558642021,12,1
4388,dish_1561661347,28,2
4389,dish_1558114937,33,15
4390,dish_1566920339,28,7
4391,dish_1558029923,34,3
4392,dish_1566328745,32,13
4393,dish_1550711688,116,49
4394,dish_1551237274,116,31
4395,dish_1563295360,28,8
4396,dish_1562096584,34,9
4397,dish_1559844611,28,10
4398,dish_1559589902,31,14
4399,dish_1562173411,28,7
4400,dish_1561405008,28,2
4401,dish_1568044528,29,16
4402,dish_1563550614,27,9
4403,dish_1551376892,114,54
4404,dish_1560368972,28,1
4405,dish_1562686492,28,19
4406,dish_1556573514,187,32
4407,dish_1562603536,29,13
4408,dish_1563216739,31,3
4409,dish_1558629488,18,4
4410,dish_1562010315,28,3
4411,dish_1551493749,116,18
4412,dish_1551303822,117,31
4413,dish_1566587714,34,18
4414,dish_1568145059,39,7
4415,dish_1561739649,28,1
4416,dish_1566851677,38,1
4417,dish_1551378584,115,48
4418,dish_1562872365,29,5
4419,dish_1550862399,128,113
4420,dish_1558376483,32,1
4421,dish_1551375596,115,48
4422,dish_1567714780,39,18
4423,dish_1571944648,30,19
4424,dish_1559841163,28,6
4425,dish_1558030910,35,7
4426,dish_1562184604,31,11
4427,dish_1572540876,29,15
4428,dish_1551139066,751,576
4429,dish_1562702132,28,7
4430,dish_1563309353,28,4
4431,dish_1551224483,116,31
4432,dish_1565898659,28,5
4433,dish_1565811061,34,4
4434,dish_1550707958,117,22
4435,dish_1563221519,28,2
4436,dish_1563477659,40,10
4437,dish_1551225381,117,51
4438,dish_1563216659,28,4
4439,dish_1558640373,18,2
4440,dish_1560961107,24,3
4441,dish_1562777000,28,2
4442,dish_1562008476,28,5
4443,dish_1551492369,120,36
4444,dish_1551226049,113,15
4445,dish_1558724766,12,1
4446,dish_1551123904,116,27
4447,dish_1562173175,28,17
4448,dish_1575997241,29,21
4449,dish_1562876732,34,1
4450,dish_1551226363,118,25
4451,dish_1563910171,34,9
4452,dish_1572464692,28,16
4453,dish_1562603813,28,15
4454,dish_1562691409,29,11
4455,dish_1560369008,28,2
4456,dish_1551566592,115,36
4457,dish_1567525712,30,19
4458,dish_1560456853,28,9
4459,dish_1551305209,116,40
4460,dish_1556575327,140,11
4461,dish_1559578599,18,3
4462,dish_1563824092,34,17
4463,dish_1558030832,34,1
4464,dish_1563984701,28,1
4465,dish_1558637393,18,0
4466,dish_1566589967,31,16
4467,dish_1551488737,116,34
4468,dish_1565810237,29,5
4469,dish_1550797692,118,73
4470,dish_1566328805,31,12
4471,dish_1560543755,24,5
4472,dish_1551306241,116,73
4473,dish_1562617370,28,11
4474,dish_1568313487,32,11
4475,dish_1551488691,116,58
4476,dish_1550789705,121,62
4477,dish_1561740321,33,5
4478,dish_1558721931,12,1
4479,dish_1551486680,118,26
4480,dish_1558381084,28,18
4481,dish_1550796763,115,44
4482,dish_1551374332,117,31
4483,dish_1562702044,32,14
4484,dish_1572984706,28,13
4485,dish_1559843335,28,24
4486,dish_1558028142,32,3
4487,dish_1551303437,118,31
4488,dish_1565379827,32,5
4489,dish_1558122740,36,3
4490,dish_1562689645,28,14
4491,dish_1562873187,31,3
4492,dish_1550862648,116,41
4493,dish_1562010048,35,9
4494,dish_1561753275,32,4
4495,dish_1566333291,28,0
4496,dish_1559846334,28,9
4497,dish_1566502000,30,16
4498,dish_1560527950,24,2
4499,dish_1562700568,28,7
4500,dish_1550771869,114,24
4501,dish_1561579673,31,0
4502,dish_1558722748,12,4
4503,dish_1565812186,28,1
4504,dish_1565810205,24,6
4505,dish_1565984434,31,5
4506,dish_1559843690,28,14
4507,dish_1562784266,31,7
4508,dish_1550776957,114,20
4509,dish_1551391733,116,68
4510,dish_1558725760,12,3
4511,dish_1565640549,33,9
4512,dish_1558375732,32,17
4513,dish_1550771648,118,21
4514,dish_1558641200,12,3
4515,dish_1551135179,116,27
4516,dish_1551133870,128,71
4517,dish_1563897338,75,26
4518,dish_1551221892,115,48
4519,dish_1561049373,24,4
4520,dish_1562959799,30,0
4521,dish_1558629444,18,5
4522,dish_1551492468,116,41
4523,dish_1558379182,32,20
4524,dish_1563381738,38,5
4525,dish_1563305047,33,10
4526,dish_1564083459,39,21
4527,dish_1559846585,30,10
4528,dish_1551227050,114,14
4529,dish_1559844683,31,10
4530,dish_1568405183,37,4
4531,dish_1559149650,25,3
4532,dish_1560366410,28,9
4533,dish_1551563337,115,53
4534,dish_1568060697,31,7
4535,dish_1568649387,28,13
4536,dish_1550862733,114,13
4537,dish_1558115764,33,23
4538,dish_1565810146,91,33
4539,dish_1558116399,35,17
4540,dish_1560961012,24,7
4541,dish_1550711017,128,74
4542,dish_1550785975,181,53
4543,dish_1551142547,116,41
4544,dish_1560444948,28,3
4545,dish_1551564352,116,35
4546,dish_1560888849,28,6
4547,dish_1558373352,29,19
4548,dish_1562959732,31,2
4549,dish_1561392386,32,1
4550,dish_1567020054,31,20
4551,dish_1551307013,116,18
4552,dish_1550771487,116,28
4553,dish_1558723866,12,0
4554,dish_1562703447,32,15
4555,dish_1562875211,31,3
4556,dish_1559240256,24,6
4557,dish_1566247003,38,9
4558,dish_1550778583,115,13
4559,dish_1562009182,28,3
4560,dish_1558373492,29,3
4561,dish_1561663580,29,5
4562,dish_1561749392,24,4
4563,dish_1557937427,109,36
4564,dish_1563382953,39,3
4565,dish_1551135590,114,26
4566,dish_1550708945,116,53
4567,dish_1561739930,28,7
4568,dish_1573491330,28,8
4569,dish_1560798707,30,6
4570,dish_1561996428,25,3
4571,dish_1559667994,28,5
4572,dish_1557853429,111,36
4573,dish_1550773349,115,57
4574,dish_1561753589,33,19
4575,dish_1550711746,116,34
4576,dish_1562097673,28,4
4577,dish_1563566909,28,4
4578,dish_1558382263,28,1
4579,dish_1558722636,12,3
4580,dish_1551379566,119,35
4581,dish_1563823814,34,10
4582,dish_1565898723,29,3
4583,dish_1562613376,28,7
4584,dish_1565379251,29,8
4585,dish_1559850314,31,12
4586,dish_1551232748,114,64
4587,dish_1558719298,12,6
4588,dish_1559172356,24,20
4589,dish_1561578156,31,5
4590,dish_1551123986,116,40
4591,dish_1551396309,115,38
4592,dish_1558639195,18,2
4593,dish_1561407312,29,2
4594,dish_1560367258,28,9
4595,dish_1563389042,34,8
4596,dish_1562947469,34,1
4597,dish_1560799407,40,18
4598,dish_1550859622,113,35
4599,dish_1562861125,34,8
4600,dish_1550706639,116,26
4601,dish_1562788010,28,8
4602,dish_1551138312,115,34
4603,dish_1551392316,115,35
4604,dish_1551227435,116,42
4605,dish_1551374895,115,43
4606,dish_1561752481,29,14
4607,dish_1561060613,28,3
4608,dish_1562873264,37,2
4609,dish_1562959379,34,2
4610,dish_1551225666,114,49
4611,dish_1563294575,28,0
4612,dish_1551492590,115,26
4613,dish_1558639588,18,3
4614,dish_1574197731,28,7
4615,dish_1551567604,116,39
4616,dish_1558640593,18,6
4617,dish_1563381706,39,9
4618,dish_1550705370,114,52
4619,dish_1559678405,27,2
4620,dish_1560455059,28,4
4621,dish_1558459664,28,2
4622,dish_1561666761,30,12
4623,dish_1560370137,29,2
4624,dish_1550775273,115,45
4625,dish_1550861835,122,26
4626,dish_1562875833,33,13
4627,dish_1562861174,28,7
4628,dish_1560366438,28,5
4629,dish_1572540173,30,19
4630,dish_1562700906,28,11
4631,dish_1563812570,28,10
4632,dish_1563391922,32,12
4633,dish_1560367715,28,5
4634,dish_1560441288,28,6
4635,dish_1562699699,28,9
4636,dish_1565107211,29,8
4637,dish_1550706766,114,39
4638,dish_1558639787,18,5
4639,dish_1560973984,28,11
4640,dish_1558550127,32,3
4641,dish_1557936599,158,18
4642,dish_1571934494,29,18
4643,dish_1567789230,30,14
4644,dish_1551125357,115,38
4645,dish_1568315040,29,13
4646,dish_1561393715,28,4
4647,dish_1563217939,28,5
4648,dish_1551391302,116,68
4649,dish_1558641007,12,2
4650,dish_1550861187,120,90
4651,dish_1576258613,30,15
4652,dish_1562615128,30,8
4653,dish_1565034661,34,12
4654,dish_1562958775,35,6
4655,dish_1563378002,38,13
4656,dish_1558724689,12,1
4657,dish_1551490399,114,31
4658,dish_1551494178,118,39
4659,dish_1565035830,31,8
4660,dish_1565032680,31,12
4661,dish_1559239151,24,5
4662,dish_1559240089,24,8
4663,dish_1562010293,28,5
4664,dish_1559060055,18,8
4665,dish_1566500988,34,20
4666,dish_1560975572,27,6
4667,dish_1551395766,116,22
4668,dish_1564160161,28,8
4669,dish_1558115825,35,21
4670,dish_1551234214,117,35
4671,dish_1568666061,35,9
4672,dish_1561580431,28,10
4673,dish_1561577119,28,2
4674,dish_1550711187,112,30
4675,dish_1551392347,115,22
4676,dish_1562945393,40,12
4677,dish_1558639012,18,3
4678,dish_1551236712,116,32
4679,dish_1560529804,24,11
4680,dish_1563305354,34,16
4681,dish_1574193218,28,8
4682,dish_1550863078,116,20
4683,dish_1563206601,31,11
4684,dish_1562086702,30,7
4685,dish_1565797645,34,15
4686,dish_1562790855,146,108
4687,dish_1563813395,28,4
4688,dish_1576171237,28,19
4689,dish_1556575700,139,8
4690,dish_1550708327,122,36
4691,dish_1567526814,30,16
4692,dish_1550863285,116,115
4693,dish_1551381877,115,53
4694,dish_1566419510,36,18
4695,dish_1562959547,29,1
4696,dish_1561577731,31,3
4697,dish_1565972715,31,0
4698,dish_1550707756,116,69
4699,dish_1562961609,37,9
4700,dish_1565728453,29,10
4701,dish_1560526447,32,9
4702,dish_1551391758,114,42
4703,dish_1551314669,127,31
4704,dish_1563897087,28,27
4705,dish_1559238435,26,8
4706,dish_1558458584,28,6
4707,dish_1560801041,26,8
4708,dish_1551564456,119,17
4709,dish_1560443565,28,3
4710,dish_1558718610,12,4
4711,dish_1561392710,32,4
4712,dish_1560443474,28,4
4713,dish_1551491452,113,48
4714,dish_1551233375,117,27
4715,dish_1551233434,116,28
4716,dish_1563303386,29,12
4717,dish_1561577219,28,3
4718,dish_1562775241,28,17
4719,dish_1565897569,33,4
4720,dish_1551566130,115,27
4721,dish_1563305982,101,12
4722,dish_1550862349,116,80
4723,dish_1565728634,28,5
4724,dish_1559581378,18,2
